Month,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Mix,Credit_History_Age,Monthly_Balance
1,21,162432.1821,9,13,16.77098128,8,16,1,1,35.85740009,197067.7727
2,73,100774.5496,12,6,6.596139844,1,3,7,0,37.14416692,67272.59528
8,31,51490.21945,0,14,24.61314429,6,5,6,1,45.01163204,182781.4533
10,25,33470.8118,11,11,5.593547795,0,6,2,1,31.06802442,16808.12898
3,50,43256.3295,8,11,21.13179593,27,26,6,1,14.65003889,144026.0525
3,90,117691.43,14,7,25.91925065,4,19,4,1,43.28028606,16499.16512
2,17,70112.37537,11,8,25.11907896,16,1,18,1,28.50922103,97186.36013
6,6,67690.62292,7,9,4.675429049,19,8,3,1,32.88616079,57297.62944
9,15,112611.9357,4,5,7.618609587,1,14,17,1,34.99122529,91847.62593
2,84,67870.77982,14,6,20.45400323,0,20,14,0,25.9172683,112494.6494
9,27,9685.308708,14,8,1.151122308,24,21,11,0,40.21090881,10588.66153
10,56,151614.7075,8,7,20.3486533,13,3,18,1,34.75881345,45710.13714
10,24,38437.34985,14,2,20.62774534,23,5,19,0,45.67536685,138870.8088
7,6,132103.8216,2,12,3.242408815,17,20,16,1,35.4363041,105793.0495
6,43,20657.51464,0,10,21.68726407,26,3,18,0,31.46562105,91516.79038
5,10,432.5610744,1,6,29.05187995,4,28,15,0,22.84265738,198695.3522
8,92,146139.4597,8,2,23.91908818,10,29,18,0,47.74401603,141442.1194
3,5,84480.52715,6,14,28.08436715,13,1,7,0,47.4757124,75938.046
2,56,139862.6133,11,14,6.234996531,9,2,4,0,28.94908355,23161.3984
3,64,165.2549869,6,6,27.69137385,29,19,0,1,42.72117052,196161.8666
7,88,178403.3693,0,1,11.24432108,25,5,4,0,39.82620877,122083.5043
11,97,165276.2929,7,1,18.67051877,19,0,12,0,49.69762707,85502.59584
2,35,106296.587,0,11,10.14862349,7,22,8,0,20.56698277,188441.1445
1,50,117014.8337,13,10,11.46885141,7,6,14,0,28.29588688,50548.13666
9,61,49761.39708,4,0,13.18911952,18,20,0,1,38.39289821,82865.08171
1,49,10536.48961,1,8,21.41433399,28,1,6,1,11.31693313,139456.965
6,28,94591.64189,4,8,25.01247723,1,11,4,0,36.67337034,152969.8683
9,63,194206.9532,3,11,0.1660392695,27,25,8,0,37.61168992,32653.30319
11,6,42923.41995,13,11,22.52060202,19,1,8,1,25.4840126,151670.287
4,45,5680.38694,5,11,21.74062808,7,9,14,0,14.6176389,62959.44302
3,91,47312.58907,6,5,28.0347375,26,13,6,0,23.30749536,157143.4292
1,14,186863.2402,8,11,28.23639275,10,14,3,1,11.27983156,82442.03076
8,99,96783.46998,3,2,24.95288851,15,29,10,1,27.51883863,82480.95245
6,29,81517.95861,10,1,25.45636203,28,0,4,1,17.33535705,198187.5955
1,27,95517.33634,12,4,5.906832526,9,29,14,1,20.06182499,159422.8262
1,20,18365.74441,13,6,10.65085657,3,0,10,0,47.84345587,153599.1737
1,91,171450.1652,0,1,3.205457905,3,15,12,1,23.27009803,38320.89122
3,41,184633.9773,3,3,21.58461358,27,24,4,1,41.93450659,196306.4781
3,55,117380.3487,3,9,23.98552746,2,26,12,0,42.64554149,61500.86207
10,62,8846.507554,13,11,27.75618857,5,8,4,0,44.33285404,81330.1831
6,15,97693.78585,10,12,20.57117555,18,28,17,0,34.35180883,153612.2811
6,34,192013.1731,13,7,16.42276544,18,24,3,1,25.57046924,22727.74582
6,44,170454.6576,2,7,5.993099432,28,14,17,1,45.57300512,27291.84091
6,95,139058.5298,5,3,8.045241629,18,1,3,1,37.75471352,35586.06229
10,15,175487.176,7,1,3.997568976,4,29,4,0,33.57517105,106153.0543
8,31,85471.43567,13,8,11.24616621,4,24,1,0,24.32639523,61254.18435
4,81,31728.73915,10,14,10.39411865,25,20,7,0,49.87560062,89212.02596
6,10,31643.37171,4,11,5.240156373,23,18,0,1,12.03262147,126882.8368
8,4,24419.78667,6,11,10.73382466,29,0,12,0,18.96721427,49329.27529
4,3,111286.259,2,14,25.55285899,18,27,19,0,47.64886168,68027.80096
1,52,149024.9498,11,9,18.74332268,22,12,7,0,15.00965972,4572.812596
5,74,66307.02347,7,5,20.72613082,5,17,3,0,43.29447641,159705.3249
8,80,22827.68757,3,4,15.70157524,12,24,10,1,31.56287987,82535.61574
10,14,135934.1854,4,4,9.68789696,25,0,15,0,29.11138275,182210.4509
7,7,120201.3391,13,5,17.08780419,6,18,12,1,44.92488015,37904.62982
2,54,120484.6855,9,9,0.376436494,14,12,16,0,31.33751651,40689.3097
10,6,23582.46354,14,1,21.56033177,16,17,19,1,38.66169118,165217.9362
10,12,5541.952602,7,3,25.01279098,1,6,17,0,30.38740647,109623.8905
5,29,152205.7991,12,10,20.08293721,24,1,2,0,36.32021022,132429.8147
7,89,74725.41236,4,3,24.67652644,6,3,7,1,18.25093961,10311.16884
1,6,52168.42161,13,0,3.103489828,13,28,2,0,13.81317364,71419.74529
7,4,173825.6184,0,2,17.17566929,14,2,11,1,23.93064468,174405.5744
11,96,195837.5889,0,3,27.57318141,22,8,19,0,14.33388081,116055.4134
9,65,34975.16286,5,6,4.907993616,14,2,18,1,28.42736366,155110.5287
1,55,95265.1358,12,11,20.32188675,4,8,17,1,17.21570393,10424.15805
6,15,190764.6752,11,10,5.557418703,24,2,2,1,22.09782516,23748.33376
6,42,58458.57062,12,6,17.97978594,29,25,0,0,33.41141789,145045.2704
1,77,62388.29532,7,1,23.3635764,10,27,6,1,36.71172316,2206.036236
2,52,49810.75851,13,7,9.059749141,17,29,14,1,37.10668561,196323.394
4,83,188229.5392,11,12,25.39422409,19,27,4,1,14.81663055,62862.25511
10,99,181732.0522,2,14,10.55154746,14,7,14,0,25.87018145,136640.2537
11,93,83365.8331,11,7,7.353787013,19,25,2,1,20.36185654,189138.7631
8,45,12164.68781,2,13,6.379245767,14,11,1,1,14.36071777,443.7811146
3,95,269.1776067,5,7,14.3701497,22,16,7,0,44.35228204,56055.10928
4,95,167955.9388,12,14,1.007927786,21,1,6,0,26.71667031,49198.30261
10,32,149836.3147,5,11,10.17850571,29,20,18,1,31.92406564,103947.1331
2,95,45436.15523,7,0,29.25011829,27,29,9,0,15.10355196,193286.0255
4,8,90985.53341,9,14,22.53841412,17,19,19,0,11.41252003,93495.78078
6,21,54331.44491,7,1,23.78915392,10,14,8,0,21.00104268,8997.865165
8,92,66854.45415,7,14,15.14376857,6,20,11,1,13.85307104,40066.48835
6,69,168875.9189,12,7,16.21811605,9,19,3,0,32.38167701,48617.58826
7,10,78888.12971,1,0,9.531517068,20,3,4,1,30.92201205,139147.5013
4,92,168229.6033,2,1,0.2027171926,11,3,2,1,42.42598756,118415.8284
5,97,48675.98854,6,1,12.51261251,11,9,4,1,21.73533126,138656.3826
11,67,161059.6262,8,9,12.49024124,2,5,14,1,44.50827332,144851.2586
6,40,71007.54715,10,10,1.228116006,15,9,4,1,45.32927081,183211.6487
5,76,166666.1295,9,14,8.805936806,16,22,18,0,22.44800682,129761.8721
7,97,33637.88017,5,2,21.26283494,19,17,2,0,26.5877797,119714.7423
4,9,107844.0969,10,8,19.56992449,3,16,0,1,41.77574032,180637.0674
8,35,51041.91587,2,0,8.276739654,1,17,9,0,44.07584869,77838.95831
2,17,198246.2279,13,8,5.993798841,10,17,15,1,15.77847678,94514.85942
8,4,106452.0658,4,10,17.23978242,24,7,0,0,14.59437495,142962.0428
2,4,154187.6157,11,10,4.127816003,4,7,11,1,20.43719979,26335.28446
2,63,73903.81173,8,4,18.47186508,17,22,7,1,30.0926853,178659.7435
10,71,134258.1023,0,12,2.998738709,26,12,18,0,14.01842731,193080.3914
2,74,1303.465614,3,13,14.83651929,12,8,0,0,21.51231951,121972.0611
5,83,135874.5557,11,0,8.241016104,16,11,18,0,26.55457907,73423.57493
9,0,103098.7685,1,6,15.98037355,6,25,13,1,43.04184657,144563.3724
9,85,140609.2703,5,6,18.10143537,14,22,18,1,49.36007785,85027.86244
11,44,49403.26799,14,12,29.94042531,9,20,6,1,23.56844474,81282.51813
8,55,68911.5605,12,1,7.376316023,11,12,5,0,30.66460048,854.8594046
5,82,155304.3872,11,6,11.95316998,26,22,19,1,12.69435971,151469.9041
4,38,41224.42157,0,12,0.8351642889,6,26,17,1,31.65428193,83675.65113
8,47,104299.5212,11,0,21.1931316,5,11,13,0,15.59581148,60556.68808
8,39,192316.1345,6,8,25.54499611,24,28,3,1,32.79283644,81524.22165
4,30,189066.5967,2,3,3.339897227,19,0,4,1,17.92200245,138595.6157
7,19,185213.1538,10,4,5.112023156,18,29,14,1,43.7991709,124769.3861
11,46,148932.8387,9,10,15.42061367,8,18,9,0,23.21975825,72984.88993
3,56,71242.37182,13,3,15.06041168,3,24,19,0,31.26164891,99283.86503
5,85,128071.7172,2,12,28.86188538,20,15,17,0,42.74716178,154393.4131
7,81,120438.2835,6,3,15.72997865,28,20,14,1,39.31885697,178767.0179
2,60,11269.4835,8,9,21.3941101,17,14,13,0,25.45793492,49382.36366
1,55,116956.7074,9,3,12.13710604,10,27,15,0,15.1480504,23939.36339
7,85,189150.2082,10,4,25.96381573,3,6,13,1,32.15799607,70102.47603
5,36,151165.1915,11,2,10.91230959,5,27,2,1,44.21949814,53547.44674
5,32,149941.523,7,0,20.77287703,21,18,12,0,30.47343791,114928.1792
7,30,11150.76214,5,13,18.42515741,14,1,0,1,15.16472508,19849.88731
11,24,114801.2363,6,12,28.3986194,20,29,9,0,33.90702369,77604.70979
4,96,21830.55741,2,7,1.44642191,20,9,0,0,10.90127756,126133.5522
6,71,102205.2824,13,5,23.73234008,10,19,1,0,28.51620869,167855.5911
8,31,85393.1752,0,8,21.4347476,5,3,10,0,42.48510173,76974.79011
4,92,118277.8726,5,1,24.00624693,5,11,4,1,27.6452423,198549.1807
6,43,166665.6986,7,6,14.97988002,29,2,1,1,41.68721538,185945.8582
3,28,11398.53137,13,14,5.539749026,15,12,19,1,23.21694809,199980.5422
2,35,119694.3688,9,10,9.896822723,12,18,17,0,10.03851367,41462.50883
5,35,46870.15421,8,6,7.518606356,7,8,3,0,29.8179034,130425.7728
1,55,127401.4402,1,8,6.585961198,28,4,2,0,13.87534131,105806.4663
3,47,46334.97188,14,12,28.67346491,3,2,2,0,29.26220791,84103.60774
11,11,48667.45794,6,11,12.88610858,4,19,3,0,24.94251632,86969.36346
9,72,168037.006,8,10,23.23068732,17,28,6,0,27.84824704,18681.70263
9,49,70787.97361,9,1,1.446255189,1,10,16,0,36.52583737,63565.16042
8,76,118729.7651,6,6,0.2791354886,9,0,17,0,27.4112099,91015.30118
7,48,137685.8576,8,6,21.69345382,19,11,19,0,44.45595583,114872.073
8,17,72772.66454,3,4,8.325124104,14,2,13,1,18.6268356,3266.63902
10,52,155845.1696,12,6,17.18377814,1,27,2,0,28.7808357,84269.86403
5,78,158449.2531,0,11,1.226679049,6,10,7,1,42.11209906,96286.03581
5,31,70037.33652,10,6,7.185535295,18,5,12,0,19.25252071,173270.6957
8,78,36214.42598,12,11,17.09994806,14,16,19,0,13.0580601,75232.92293
5,6,130098.142,6,1,5.033517737,16,18,12,1,16.69217558,168.9536021
6,68,172064.018,13,0,6.614378173,21,7,17,0,27.7615068,21301.54691
9,70,187128.1592,9,10,7.568627349,18,4,17,0,14.72441314,187785.7825
7,0,195431.3935,2,5,29.36331082,25,1,8,0,18.06311568,118443.7889
6,10,12667.45444,11,12,10.77263252,12,8,8,1,17.97334282,99860.00065
4,7,114496.4314,11,10,10.44578452,21,17,5,1,22.08459359,69125.53918
7,8,145533.0138,9,7,0.7100387103,19,6,19,1,47.20842546,36682.8921
6,41,173820.1437,7,2,0.7872351519,22,18,14,0,31.78566027,93057.3359
11,87,45628.09327,3,7,10.82681892,1,25,15,1,39.44313377,100675.5063
5,40,5820.891028,3,3,1.394550413,2,28,5,0,39.84178399,32422.87263
9,63,191993.0658,14,1,19.05134581,2,1,1,1,25.42475295,9461.30893
2,23,159055.1463,11,8,3.74413615,24,25,0,0,18.29605217,16416.21154
8,90,168115.1028,7,6,15.29877995,22,29,16,0,14.42034994,1381.657305
10,95,185869.5112,0,0,3.164984774,15,6,4,0,13.34118414,165531.7807
11,87,185572.4871,8,14,24.67664295,21,14,7,1,40.94719623,126512.4077
10,35,82422.27085,5,8,4.684497507,23,20,11,0,17.37927922,43969.41404
2,3,42601.23275,7,7,2.948600722,3,7,16,1,34.33727475,81002.56955
7,83,64001.72502,13,8,12.38936726,21,7,14,1,24.55842955,95388.32824
4,97,125739.7264,11,5,27.30691633,8,13,2,0,40.6150281,11945.44716
3,1,136813.3695,0,7,14.5932923,18,24,10,0,42.16455,118022.5687
9,47,54672.64775,10,10,25.18345475,27,0,8,0,26.29999214,124450.0988
3,25,127599.342,13,1,8.781824346,14,1,2,1,45.6660552,97970.11623
10,57,67646.29163,5,6,22.59194905,5,15,9,0,12.01940198,36049.31961
3,42,13097.56151,7,3,20.66835264,6,14,3,1,32.92480336,60522.24893
6,32,118432.8379,14,4,22.77165538,15,1,3,0,36.2227956,146249.4727
10,78,141833.4606,9,13,17.62527948,26,20,1,1,20.06541189,4018.256334
3,20,104587.7226,6,5,10.8707605,19,8,0,0,13.32053883,3097.983713
9,68,163602.7847,3,12,19.59490084,22,29,19,0,19.90695521,103071.4516
1,90,35149.44725,10,0,1.512840845,12,25,15,0,45.10917339,107603.5603
8,10,17969.57327,3,3,1.356018303,16,27,19,0,25.06597716,125051.7562
9,59,90908.18274,2,8,8.751588264,19,9,7,0,11.34162363,142221.6292
5,39,127497.1441,12,14,6.790558818,25,24,17,1,10.58506779,25525.36333
3,4,105653.2908,9,5,12.08614932,24,10,18,1,45.66347161,62307.21563
3,35,6297.988394,6,7,28.83639026,11,19,6,0,37.51203209,145418.0525
2,99,32815.00315,12,6,29.0735861,29,16,6,0,10.26192311,182108.2004
6,67,110979.6695,8,2,28.73197994,3,20,18,1,11.09043744,81580.30552
7,88,152937.888,7,4,12.79661571,11,28,0,1,16.4602091,165995.1269
9,11,163373.0039,14,0,14.03830678,1,12,18,0,30.9839003,7444.890885
2,2,173537.1233,7,0,21.1998093,8,22,5,1,15.05768421,115469.6421
10,77,47440.9178,4,6,10.55354362,11,21,16,0,26.28078782,55653.39658
11,11,146744.1336,8,10,18.73086282,12,18,14,0,40.9032758,181228.9995
10,25,51917.74331,11,1,18.73941615,20,9,14,1,17.6336674,158462.9913
6,89,134999.016,4,6,1.155194886,4,15,10,1,36.14953068,156982.4809
10,83,42508.14867,0,8,19.80126402,14,29,9,0,48.85883036,107807.7839
10,74,143768.8762,3,13,20.41101774,6,3,11,0,34.96079662,13437.5231
6,25,190122.3606,6,9,29.94505499,7,26,10,0,49.77116007,37517.28653
11,71,166354.9317,6,13,7.930074024,4,24,18,1,47.40952925,36409.53808
11,93,149828.7094,13,2,10.1811054,23,23,12,0,24.34590724,85654.43813
11,31,54610.90295,1,2,2.620540608,0,0,4,1,38.05329467,1607.832997
8,97,80507.04485,0,7,11.78885836,10,19,3,1,20.89808391,111402.8098
5,50,1.625609926,2,4,12.79167685,25,3,14,1,48.74320861,95368.71708
9,80,132571.394,14,5,12.43863328,27,14,10,0,48.4355033,69108.10748
6,39,49269.20301,0,5,20.41258553,17,18,3,1,40.49063343,163068.6102
2,44,178231.4743,3,2,25.9898333,2,16,13,1,39.93069045,163520.41
9,59,84831.57834,7,4,19.38332234,3,7,16,0,17.52270402,132863.4425
8,93,60907.52979,8,13,26.30054594,15,7,2,0,37.04423705,136595.6393
9,78,22070.17794,0,3,3.899990433,23,15,7,1,23.53388009,161157.5624
10,25,196686.7904,9,4,25.91181637,21,3,0,0,16.17188009,138682.0599
7,18,107849.3947,6,7,11.43184709,24,12,14,0,30.88729951,192324.9949
5,55,118972.4399,0,13,0.5054501689,27,5,9,1,17.87304606,148808.6086
9,31,83531.15415,14,6,4.410673524,26,16,19,0,31.82911622,82139.83683
2,5,157922.6005,8,3,29.67468519,5,1,9,0,11.43311629,48880.95281
8,14,44418.19094,7,12,0.03959529616,12,5,11,1,47.79153295,193389.0946
9,61,156176.1328,1,2,0.5608647995,9,22,19,1,47.93625802,75620.44096
4,1,112219.3978,9,3,11.35451245,1,22,3,0,37.48991959,149317.3801
1,37,85195.41558,9,1,26.51695883,3,19,17,1,42.03944053,19870.46912
9,12,40406.91639,3,8,14.56808337,7,12,1,0,47.63875625,174618.8211
11,60,178796.564,7,14,23.19557088,4,1,5,1,23.64051237,105910.0149
8,72,117349.5629,4,12,4.497708884,26,25,3,0,11.53596305,113704.4704
9,5,146057.2225,2,8,28.84355966,10,0,15,0,21.54182928,45643.60929
10,6,136549.2224,0,4,15.166188,13,11,13,1,41.56285372,32473.60637
6,81,31531.2811,13,4,26.11530641,23,22,4,0,12.96336373,43451.34679
7,55,65810.96974,12,5,12.47799339,15,16,15,1,44.30645318,9362.773253
10,16,142138.4621,5,14,20.58980892,5,17,9,0,13.25181613,22010.48938
2,32,4542.240258,3,2,22.12952761,11,20,15,0,31.12029187,51063.4607
8,45,87465.88844,3,11,28.68255386,25,22,15,0,45.10952934,78937.27371
5,28,114035.5314,4,12,16.65146818,12,17,1,1,17.35293811,10520.07369
4,99,122488.6297,12,3,7.4238687,10,10,7,0,26.46737597,47746.29046
4,48,178416.2568,8,10,5.889817562,27,23,9,1,37.25810989,98201.50448
8,70,194730.8962,7,11,13.23243578,1,4,3,1,26.04489191,46918.94717
4,77,83907.70969,6,11,15.58821689,24,21,14,0,39.56519792,146169.1078
10,87,161583.7148,7,5,23.51999927,0,19,4,0,32.23337714,93219.86925
7,52,65816.92136,12,11,1.890821591,5,11,1,1,11.43059248,96945.47851
5,5,18885.54537,3,7,13.99990185,29,26,13,1,33.11976934,5953.584254
3,84,95472.22097,3,12,8.067832361,25,27,10,0,20.0189162,94120.59205
2,73,197670.5008,2,13,18.03149278,2,9,18,1,13.24241546,61616.05871
4,49,103585.2031,14,3,7.605964618,23,0,14,0,49.34515604,147189.9594
5,9,125258.8482,1,7,13.33579795,6,13,2,1,44.3302412,194710.5923
7,47,150523.7696,7,4,19.91116673,14,11,14,0,18.31239919,9611.728137
7,98,102019.9993,9,6,27.82673318,1,5,19,1,14.3354579,147907.4581
1,11,142171.5058,8,14,13.16139184,13,21,7,1,42.33295264,25141.90166
5,41,62741.88274,12,14,29.14911109,16,27,14,0,21.13145588,159019.1567
8,25,11862.09176,9,8,4.626919053,15,10,10,1,14.17825844,2058.716061
1,8,21909.69653,0,12,19.07876969,4,16,19,1,19.13953182,176570.3247
11,19,21236.56204,4,0,9.855567231,8,20,7,0,27.07518956,9041.372077
11,0,52486.1912,0,1,4.78605156,18,29,18,0,33.46894965,76245.38577
6,21,196193.9046,1,6,13.02248238,23,7,8,0,29.16651633,129521.067
6,58,150211.2411,13,10,9.821459971,1,9,18,0,13.26032224,53759.815
4,97,1116.212776,1,2,9.46733812,16,7,8,1,37.79999328,57337.44993
4,88,104652.0034,10,2,15.77420665,27,4,16,1,30.14932135,187632.5269
11,59,5881.527703,2,6,29.37593511,8,8,13,1,21.53488944,27094.26434
1,49,192032.2016,11,3,2.16546535,13,6,5,1,22.54805862,192936.4128
4,87,156547.0884,11,11,8.898105985,27,4,14,0,28.87151668,97307.38068
1,57,143699.007,2,11,23.71976056,15,25,1,1,15.03801813,15122.73534
4,26,67073.41059,11,0,14.2744616,6,1,5,1,31.66293403,140873.5915
9,91,182134.7244,12,14,6.56526754,2,1,11,1,37.35943539,152095.8719
1,98,23026.19492,8,1,18.97696739,2,13,16,0,27.20010125,34862.83755
2,47,36943.22111,1,5,27.36133726,1,23,6,1,28.587109,116038.8472
4,41,103604.5608,8,7,1.668888964,8,28,12,0,16.09655805,24090.88714
10,75,149413.221,2,8,22.72049075,2,22,3,1,40.93936117,103563.4951
10,95,165104.025,10,9,8.650133617,12,15,18,0,38.5202533,40788.94596
8,43,160101.7088,12,5,20.76221336,20,23,9,1,24.28928104,183256.3486
5,14,104335.2043,4,1,6.27517071,13,2,16,1,34.55094515,2293.558606
7,20,23279.3164,2,12,19.50468737,8,1,6,1,15.49574081,58619.12863
7,58,155549.5619,14,14,20.55423129,6,15,4,1,32.01364132,31195.12425
9,92,48830.15059,2,8,6.606848556,14,0,18,0,39.32051366,28725.96489
9,67,11868.02173,11,6,16.55025064,15,16,1,1,32.91192718,189729.2669
10,22,19697.20819,3,2,28.99966084,11,5,1,1,13.46719505,161730.9106
5,28,187853.8815,14,2,10.33648532,10,20,12,1,30.59624437,9191.580166
1,65,60079.51999,3,14,21.66133311,21,1,12,1,25.57844775,94890.06433
9,17,46363.27762,14,1,9.773086794,26,22,16,1,30.34502931,97007.7785
2,48,182648.4189,2,4,20.44626998,17,8,3,1,29.74875346,191341.7849
3,55,171441.34,5,11,18.00123967,10,15,12,0,13.15560567,27579.37371
7,86,95472.89014,9,0,26.46484555,14,23,14,1,46.41797043,57166.12578
9,6,67647.96869,7,2,12.35660392,26,27,1,1,35.22857674,71141.41437
2,78,63995.61876,4,0,3.163885736,19,11,17,1,12.91278568,19388.92635
3,51,130946.0306,12,2,26.42960273,13,3,0,1,49.25803798,164326.2575
5,29,110936.1152,1,10,25.73872488,28,5,6,0,21.83518468,59184.96934
9,14,79602.12354,8,4,17.9708363,27,26,3,0,12.36646006,36577.39917
7,59,29809.7674,5,14,24.57441255,19,27,1,1,44.79042728,27704.61924
10,3,187629.8328,12,10,20.1046863,20,17,4,0,30.70375184,136034.5739
11,91,104946.6946,10,7,18.8333224,9,24,9,1,19.95398796,22623.11277
9,54,65160.01988,6,5,16.8726416,27,1,1,1,40.62073567,14337.96153
3,51,130308.9454,3,6,27.29631027,12,3,10,0,19.02577136,173950.7423
6,9,91154.95763,5,9,4.641368744,11,19,15,1,28.83698348,12718.69912
9,49,84400.71859,4,2,25.3078919,18,0,11,0,43.50272156,126563.8871
2,32,60704.6705,2,1,17.57553608,11,0,11,1,36.29132275,167778.5905
1,81,56902.74309,9,2,13.30302984,7,4,6,0,12.82207203,160840.8704
1,89,93434.12861,8,5,16.63785115,27,25,6,0,33.23347983,129120.3207
3,0,56451.02335,3,13,8.023445637,26,0,8,0,40.23512062,101535.5487
3,70,118865.7678,12,10,1.648144063,8,19,16,1,42.14758593,141516.0187
6,2,31571.06588,8,11,19.12954576,18,13,4,1,48.51707576,173883.678
4,79,17259.89363,9,13,14.48031398,28,19,14,1,12.52606206,44020.74137
4,39,102960.7435,1,6,0.4251265057,1,13,3,0,28.52402645,134681.7626
9,15,83701.00423,0,12,11.62443057,15,20,2,1,11.08068611,13950.08511
3,49,48011.57506,0,1,18.896991,23,19,16,0,38.11610237,1937.420964
11,98,158859.9079,1,3,20.47895269,0,26,4,0,22.10319371,77595.9689
5,7,31360.97234,4,1,22.65131951,16,15,4,0,48.2051435,180632.4123
8,69,188997.056,4,2,29.00774436,24,22,11,0,46.20105967,115215.687
4,87,155868.6498,14,0,4.862357304,6,4,7,1,10.27995701,101806.815
11,80,146370.621,2,4,20.23317747,2,4,3,1,31.64840341,148091.3501
11,52,25385.09479,6,3,13.63051373,16,2,16,0,42.39152404,1173.538255
3,73,24938.10812,7,14,15.9412406,5,16,11,1,45.61413152,63779.57241
5,0,128118.4749,2,6,11.73385325,10,3,1,0,29.53909809,85619.70238
2,61,54158.80359,7,9,26.9903561,29,5,18,1,37.64277485,149458.9488
9,26,148178.7984,11,7,11.83782384,10,11,15,0,45.4532514,88901.65352
2,85,133410.2673,5,7,1.770184984,3,19,9,1,30.50958529,7278.70695
4,10,62368.23393,11,9,28.61223619,6,12,9,0,44.51299441,18667.54489
9,24,152313.8439,14,7,18.24842657,6,29,13,0,12.41788803,65148.84106
4,5,2763.787753,2,3,25.48833793,27,1,0,1,12.91582563,179248.6129
7,93,45231.26344,11,2,21.87410048,15,1,0,1,48.85076112,111610.8128
2,61,155685.8225,7,4,12.53060755,11,8,18,1,27.69508399,37212.29828
1,5,108757.1223,2,0,2.162003597,9,4,5,0,17.02782441,106225.0513
6,22,160628.4505,2,1,3.251320304,15,20,17,0,20.81032374,86171.80873
10,72,150605.8975,4,6,18.0449304,15,18,10,0,10.32548481,67971.3655
9,89,84827.2193,13,11,4.00071788,28,8,11,0,17.61826033,182289.5099
8,47,40128.46921,4,9,22.06102053,18,22,18,1,32.75422043,45935.20292
4,50,146536.36,5,3,27.14178457,16,22,19,0,43.12484132,170550.9006
8,99,130119.5464,1,13,2.108524213,4,10,12,0,42.63990428,85850.19176
1,39,28097.68755,13,8,3.497297504,16,1,18,1,37.72982405,43836.47808
10,3,163200.5791,1,10,2.485049097,12,18,4,0,33.78306284,67575.92076
4,75,190342.4508,14,2,0.1534864554,26,4,19,0,48.56821964,85302.41644
2,13,45653.77282,12,12,2.37954069,9,19,5,0,23.10064059,180421.7754
8,98,39884.92221,11,11,14.74025959,0,19,14,1,37.01208209,104590.8457
3,79,175825.4569,8,8,2.472884974,20,17,2,0,45.75357566,163139.768
3,21,69001.9743,5,7,19.37560641,19,14,15,0,15.13782294,136859.3008
2,42,12753.54053,3,6,6.155922465,26,21,5,0,35.16481846,169738.2625
10,94,139824.4826,10,8,14.69334361,4,15,16,0,42.93547439,66620.53384
10,83,39285.46364,10,4,16.8059818,29,5,1,1,20.43238776,149040.4797
8,49,62912.19743,6,3,19.58383079,28,11,7,1,35.15377253,69516.95546
5,71,63612.79331,14,5,17.57164817,11,26,9,0,28.83464602,87916.72654
9,33,85495.31415,9,2,2.686182556,6,18,10,0,45.82854026,34620.83831
10,12,49764.53706,1,14,15.25425822,27,22,16,1,38.15577532,23707.11638
11,65,191934.3003,10,0,10.2577568,18,18,11,0,44.25333594,135615.5673
8,65,127296.3374,8,13,18.80642286,24,5,7,1,23.54958656,195002.0476
