Order Line ID,Order ID,Order Priority,CustomerID,Customer Segment,Product ID,Product Container,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date
2218,88577,High,CUS_0x4b64,Negocio Pequeño,be873a0687e35be784056a8512894cd4,Caja pequeña,-66.72,14,225.79,17.38,17.92,12.39,Aéreo Regular,18-Sep-16,15-Sep-16
8720,86911,Critical,CUS_0x5c2c,Corporativo,6455cc9e26c28e113910cecb876a7b15,Caja grande,-28.49,21,90.39,4.36,4.73,49,Aéreo Regular,18-Sep-16,15-Sep-16
7305,87840,High,CUS_0x963e,Home Office,06d1e21f4c6e63b3d312e9b8a3ce9d0c,Caja pequeña,-55.49,23,151.03,5.62,6.84,5.19,Aéreo Regular,17-Sep-16,15-Sep-16
5487,90765,Medium,CUS_0x9177,Home Office,edcae7fa803ba495f4bbe5659294ad99,Caja pequeña,-85.95,21,130.71,8.41,6.84,6.22,Aéreo Regular,17-Sep-16,15-Sep-16
8628,87295,Critical,CUS_0x440e,Corporativo,9f7dd631c99c7f26df419e113b6b8fe3,Caja pequeña,-291.71,15,235.73,8.18,16.37,17.78,Aéreo Urgente,18-Sep-16,15-Sep-16
9018,88834,Critical,CUS_0x9e24,Cliente,3d9efed451d199fa9f11e134c1c07a72,Caja pequeña,-146.56,18,116.96,6.28,6.84,8.73,Aéreo Regular,16-Sep-16,15-Sep-16
8307,91591,Not Specified,CUS_0x9b63,Corporativo,738a445b26171d09618852744b6d62ee,Bolsa de papel,130.82,13,198.06,9.56,15.87,1.97,Aéreo Regular,17-Sep-16,16-Sep-16
8306,91591,Not Specified,CUS_0x4271,Corporativo,2566301549a4d45f7bfff1890091e018,Caja jumbo,"1,951.11",12,"6,160.23",353.02,546.12,16.63,Camión de reparto,19-Sep-16,16-Sep-16
8587,87333,Critical,CUS_0xbda6,Negocio Pequeño,e04b31389302f0e502de08b415a1868f,Caja pequeña,69.26,15,495.33,21.72,35.13,8.74,Aéreo Regular,19-Sep-16,16-Sep-16
6699,36099,Low,CUS_0x58b5,Home Office,6de467e694056d3a0cf989e1f02f18ac,Bolsa de papel,5.53,67,187.39,12.32,3.04,0.7,Aéreo Regular,22-Sep-16,16-Sep-16
8308,91591,Not Specified,CUS_0x7eb0,Corporativo,1504ac1057a286e2e2f3e90afdf783d9,Caja pequeña,-33.13,25,619.7,35.51,26.37,8.79,Aéreo Regular,18-Sep-16,16-Sep-16
6927,87929,Not Specified,CUS_0x141d,Home Office,3666b27fe911e86c2b482b8b86d67fa7,Caja pequeña,53.18,24,367.05,19.99,16.27,5.41,Aéreo Regular,20-Sep-16,17-Sep-16
7081,88310,Medium,CUS_0x5803,Home Office,358b1ee229ba14a4910d860afb7bb3d9,Caja pequeña,74.97,15,"1,518.48",68.77,106.56,7.18,Aéreo Regular,19-Sep-16,17-Sep-16
7236,86040,Critical,CUS_0x2b84,Home Office,f96559c80312ef62c5d2a4903a5d8a18,Caja pequeña,17.29,26,383.01,18.13,15.84,8.4,Aéreo Regular,20-Sep-16,17-Sep-16
1952,91056,High,CUS_0xc718,Corporativo,11ce276b76073bca38130c2753513a85,Caja pequeña,-95.76,17,"1,812.62",108.54,117.17,8.64,Aéreo Regular,19-Sep-16,17-Sep-16
7237,86040,Critical,CUS_0xa421,Home Office,24870ab6c0e4c039a09f7764f11937be,Bolsa de papel,-7.83,14,118.97,5.1,9.04,5.16,Aéreo Regular,20-Sep-16,17-Sep-16
6926,87929,Not Specified,CUS_0x9951,Home Office,97ed55c7512e7e721c63113df73ba9f6,Caja pequeña,-16.86,15,96.44,5.25,6.84,8.4,Aéreo Regular,18-Sep-16,17-Sep-16
5499,91061,Medium,CUS_0x4b64,Corporativo,3b163a4ce270fb94d3f9919e07e799c9,Paquete pequeño,-71.78,14,116.42,5.84,9.24,8.54,Aéreo Regular,19-Sep-16,17-Sep-16
7347,86637,Medium,CUS_0x2d22,Negocio Pequeño,b67ff34b66150fb919a8dd788b5363e7,Paquete pequeño,-50.32,8,41.66,0.54,5.26,4.62,Aéreo Regular,20-Sep-16,17-Sep-16
7233,86040,Critical,CUS_0xade3,Home Office,12634e4b0f352b0b1e6131b958d88e27,Caja pequeña,-173.65,13,85.36,3.78,6.84,5.11,Aéreo Regular,20-Sep-16,17-Sep-16
7080,88310,Medium,CUS_0x9c08,Home Office,10fda6cbf51e54368cde42c49bb51831,Caja pequeña,-27.34,7,34.56,1.25,5.09,5.24,Aéreo Urgente,19-Sep-16,17-Sep-16
6355,88996,Medium,CUS_0x28d0,Home Office,2c922fb3968042142c17a649264b5536,Caja grande,"1,631.15",12,"2,436.11",89.09,205.06,11.54,Aéreo Regular,21-Sep-16,18-Sep-16
5683,88357,Critical,CUS_0x9bd6,Corporativo,f5974f7e25ec35379b40adb48146c65d,Caja pequeña,27.46,13,42.3,1.75,3.32,0.49,Aéreo Regular,21-Sep-16,18-Sep-16
7076,88311,Low,CUS_0x4688,Home Office,5e63764cbc91d28d73cc006d9638811a,Caja pequeña,344.6,3,614.31,15.34,206.84,4.2,Aéreo Urgente,23-Sep-16,18-Sep-16
6350,88996,Medium,CUS_0xbc38,Home Office,6b9405d4cff47ed2a0e1bc6b1cdfbd3d,Caja pequeña,"2,433.75",24,"4,989.06",184.86,212.12,8.08,Aéreo Regular,19-Sep-16,18-Sep-16
7568,90729,Low,CUS_0x3394,Corporativo,8e99505edfd96af5d0f9a8eea5b292d2,Caja pequeña,599.96,16,"1,935.90",116.91,132.96,4.2,Aéreo Regular,23-Sep-16,18-Sep-16
7160,59238,High,CUS_0x2594,Corporativo,6d3b3c72a1d0a6116c55f39f51ff0fb6,Paquete pequeño,8.85,23,964.46,42.15,43.23,8.99,Aéreo Urgente,20-Sep-16,18-Sep-16
4721,29537,Low,CUS_0xc222,Home Office,82e5c6bb952715fa48a30efcdac7ea98,Caja pequeña,-29.92,63,665.96,34.02,11.49,4.5,Aéreo Urgente,28-Sep-16,18-Sep-16
620,90486,Not Specified,CUS_0x38bc,Negocio Pequeño,0e32bb084b184c52e06039c936539ef7,Caja grande,-254.73,14,"3,840.12",232.48,294.94,35,Aéreo Regular,20-Sep-16,18-Sep-16
828,21249,Low,CUS_0xa5e0,Negocio Pequeño,42b590a67440829fe806beb4a84c1d55,Caja pequeña,-505.31,15,"3,163.17",150.07,217.4,8.99,Aéreo Regular,21-Sep-16,18-Sep-16
4725,91431,Low,CUS_0x3f43,Home Office,2fafd922c599feaad935f04f3aee1921,Caja pequeña,-27.53,16,169.13,7.39,11.49,4.5,Aéreo Urgente,28-Sep-16,18-Sep-16
4685,91029,Critical,CUS_0x2174,Cliente,785688b8b237b6b0f4edd58a7a5bff8c,Caja pequeña,-46.83,23,59.25,2.96,2.8,6.35,Aéreo Regular,19-Sep-16,18-Sep-16
7940,90025,Not Specified,CUS_0x844b,Corporativo,7b1b2837a9d0839faf75bfb0eb5f8274,Caja pequeña,32.58,15,48.8,1.31,3.32,0.5,Aéreo Regular,21-Sep-16,19-Sep-16
7367,90629,Critical,CUS_0x5709,Home Office,053fd53101f2cc69d080be61e226c69c,Caja pequeña,384.9,20,"1,371.40",23.25,68.57,6.88,Aéreo Regular,22-Sep-16,19-Sep-16
7939,90025,Not Specified,CUS_0x211a,Corporativo,0707927b8f7f0183a409a914bcbde286,Caja pequeña,5.23,16,146.45,3.95,9.34,5.6,Aéreo Regular,22-Sep-16,19-Sep-16
8113,86430,Not Specified,CUS_0x9815,Cliente,a21c11e78ce6b928f8799015278743f0,Caja pequeña,-12.46,3,113.64,1.26,37.88,14.72,Aéreo Regular,22-Sep-16,19-Sep-16
8114,86430,Not Specified,CUS_0x3ace,Cliente,c5e05f6179908a0aa8dd21d4697ce52d,Bolsa de papel,-10.78,8,44.92,2.32,6.17,2.27,Aéreo Regular,21-Sep-16,19-Sep-16
555,85977,Not Specified,CUS_0x66d6,Cliente,fade30c727366001a5449a1689122c6e,Caja pequeña,-22.1,4,68.54,2.73,17.85,6.25,Aéreo Regular,21-Sep-16,19-Sep-16
2285,89558,Medium,CUS_0x755e,Cliente,d467bc7bf8494f4bdb997df8e30b8115,Caja grande,-27.65,4,70.25,2.96,17.92,12.39,Aéreo Regular,22-Sep-16,19-Sep-16
7374,90629,Critical,CUS_0x86aa,Home Office,91be3f96813fcf33b570fd9994a4da5c,Caja pequeña,-61.27,5,95.96,5.17,21.09,4,Aéreo Regular,21-Sep-16,19-Sep-16
7938,90025,Not Specified,CUS_0x6236,Corporativo,caf62f46c79030da29533b229bc728c8,Caja pequeña,-84.22,10,41.18,1.48,4.29,6.89,Aéreo Regular,22-Sep-16,19-Sep-16
3106,85945,Low,CUS_0x2a09,Cliente,9e50e16b0c762833605f867caf0f9c0d,Paquete pequeño,117.78,8,166.04,9.8,22.56,8.99,Aéreo Regular,25-Sep-16,20-Sep-16
7104,91172,Not Specified,CUS_0xad7d,Home Office,878ed03f5f195f7763411d0b71cd6e60,Caja mediana,389.73,6,750.7,27.97,127.67,7.11,Aéreo Regular,24-Sep-16,20-Sep-16
6741,86519,Critical,CUS_0xb329,Home Office,227e296d8856b9fb43e8265238522912,Paquete pequeño,169.91,11,428.18,19.34,41.41,1.99,Aéreo Regular,23-Sep-16,20-Sep-16
2630,88642,Critical,CUS_0xbb82,Negocio Pequeño,f19d3e74917377f373325cc00c930365,Paquete pequeño,144.37,12,534.76,22.98,46.42,8.99,Aéreo Urgente,23-Sep-16,20-Sep-16
7105,91172,Not Specified,CUS_0x7848,Home Office,eb19551be516c79d5b61d28522e468ea,Caja jumbo,-28.2,13,"1,987.64",65.07,154.44,43.75,Camión de reparto,23-Sep-16,20-Sep-16
7802,87327,Medium,CUS_0x23b0,Corporativo,57284136a9d8d729c1daeb3f037e2e6b,Paquete pequeño,279.9,19,410.26,27.54,23.47,1.99,Aéreo Regular,24-Sep-16,21-Sep-16
7803,87327,Medium,CUS_0x9185,Corporativo,e0362a88fe7bbb52f4a0f1f4d534b80d,Caja pequeña,44.04,23,68.75,2.75,3.05,0.5,Aéreo Regular,24-Sep-16,21-Sep-16
7798,87327,Medium,CUS_0x7d42,Corporativo,6077793a997c0838531311c4033e9a34,Caja pequeña,38.34,12,74.96,1.64,6.31,1.49,Aéreo Regular,23-Sep-16,21-Sep-16
3639,88218,Not Specified,CUS_0x744f,Home Office,74a695e3675efc2aad11ed73c46db29b,Caja mediana,"1,212.38",22,"2,679.73",181.85,135.34,12.65,Aéreo Regular,22-Sep-16,21-Sep-16
7804,87327,Medium,CUS_0x4bfc,Corporativo,e3a4596df8aa6d8622a6e26c1c17d2a3,Caja pequeña,52.04,13,254.98,15.97,21.09,10.49,Aéreo Urgente,24-Sep-16,21-Sep-16
4520,86345,Low,CUS_0x440a,Home Office,6844d46b677e4eefd99716242f6f1fa0,Caja pequeña,2.44,17,149.65,4.44,9.17,2.99,Aéreo Regular,29-Sep-16,21-Sep-16
3009,87945,High,CUS_0x8d69,Cliente,b62548692b2733eb72f11d13e22fbee6,Caja pequeña,-98.6,24,376.76,23.44,16.88,9.4,Aéreo Regular,23-Sep-16,21-Sep-16
7609,87173,Medium,CUS_0x66a1,Corporativo,b4094d3aba901760b16abd665f5b9989,Caja mediana,-105.36,17,284.09,9.06,16.88,11.28,Aéreo Regular,22-Sep-16,21-Sep-16
3641,88218,Not Specified,CUS_0x2db4,Home Office,1e8a8f2b7d83c1860a099000b9f0a1a7,Caja pequeña,-92.05,25,143.93,6.17,6.06,5.01,Aéreo Regular,25-Sep-16,21-Sep-16
610,86628,Low,CUS_0xa2d5,Cliente,98d8cb511ac80d9ed72e075317253b0b,Caja pequeña,-75.65,13,84.47,4.36,6.84,7.37,Aéreo Regular,27-Sep-16,21-Sep-16
9209,85989,Low,CUS_0x1c26,Cliente,8cbe87880b71f90d2be3de4d7a98d742,Bolsa de papel,137.18,23,193.37,9.1,9.04,5.16,Aéreo Regular,30-Sep-16,22-Sep-16
9208,85989,Low,CUS_0x3941,Cliente,6cf3b5ab3b79414390003edbcbfb4b15,Caja pequeña,292.34,11,411.33,17.49,39.78,2.99,Aéreo Regular,2-Oct-16,22-Sep-16
8540,89846,Medium,CUS_0x1eb6,Corporativo,7652572d8b2741e3c3968f58cb995776,Barril Jumbo,660.48,21,"3,389.31",167.76,169.89,30,Camión de reparto,25-Sep-16,22-Sep-16
7566,45571,Medium,CUS_0x8081,Cliente,ec820747ddaedad299209ece7bb0c640,Caja pequeña,"1,369.27",99,"15,320.47",927.32,164.63,8.99,Aéreo Regular,25-Sep-16,22-Sep-16
9220,85989,Low,CUS_0x7528,Cliente,d5f510345da74d0a2c7af075fb964b63,Paquete pequeño,4.68,11,279.85,10.1,26.78,8.99,Aéreo Regular,25-Sep-16,22-Sep-16
7565,45571,Medium,CUS_0x64c6,Cliente,0d787990ed6e33ae1010bfaf817c64a6,Caja pequeña,-7,90,"1,102.10",61.73,12.89,4.81,Aéreo Regular,24-Sep-16,22-Sep-16
7567,45571,Medium,CUS_0xa501,Cliente,48cd75c522bcb809585f00c7bb4fcef3,Caja mediana,-35.55,92,"1,570.72",123.48,18.97,8.51,Aéreo Regular,25-Sep-16,22-Sep-16
7557,91512,Medium,CUS_0x2dec,Cliente,32746c6e2fd9d65557b0f6da4bb94b1d,Caja mediana,-11.83,23,392.68,23.8,18.97,8.51,Aéreo Regular,25-Sep-16,22-Sep-16
7553,91512,Medium,CUS_0x3c9b,Cliente,6e02772721b28f48114b0b13edededcd,Caja pequeña,-19.41,23,281.65,15.43,12.89,4.81,Aéreo Regular,24-Sep-16,22-Sep-16
7554,91512,Medium,CUS_0x7044,Cliente,5d3919a10ace4f7e6c8c77a720c1be9c,Caja pequeña,-478.43,25,"3,868.81",229.45,164.63,8.99,Aéreo Regular,25-Sep-16,22-Sep-16
5307,89046,Critical,CUS_0x85b2,Cliente,289354f06d73881f5e1fe2337bffc6b2,Caja grande,-377.89,8,"2,241.54",101.22,294.94,35,Aéreo Urgente,24-Sep-16,22-Sep-16
5306,89046,Critical,CUS_0x51de,Cliente,152acf2476a1190dca2564b5c898a404,Paquete pequeño,-42.39,8,66.5,2.4,8.57,2.83,Aéreo Regular,24-Sep-16,22-Sep-16
1079,89642,High,CUS_0x2037,Corporativo,13f5a90a8f1ecc7f7aad670ed4111f78,Barril Jumbo,"-1,680.25",2,"1,557.67",95.33,855.86,16.06,Camión de reparto,25-Sep-16,22-Sep-16
5532,91242,High,CUS_0x530e,Home Office,fc486022d3ead8118f02b28888b5e71d,Caja pequeña,31.17,6,47.39,1.6,8.06,1.39,Aéreo Regular,26-Sep-16,23-Sep-16
9199,90377,Not Specified,CUS_0x5bce,Home Office,29e982e26bf85803e03d59088630e652,Paquete pequeño,152.59,14,568.91,27.91,43.23,8.99,Aéreo Regular,26-Sep-16,23-Sep-16
7740,89800,Low,CUS_0x2353,Home Office,1d3a63df9418533dcc561ac7511f6114,Bolsa de papel,0.52,22,60.19,3.2,3.04,1.01,Aéreo Regular,28-Sep-16,23-Sep-16
5580,88046,Critical,CUS_0xaef8,Corporativo,4bddca66167793b9eef91b775b5eb041,Caja pequeña,-9.42,23,"3,589.90",143.41,160.91,6.5,Aéreo Regular,25-Sep-16,23-Sep-16
1025,90351,Low,CUS_0xb006,Corporativo,74eb9f2f85f25cdc1ee77776b6b91af8,Caja pequeña,-0.09,1,15.12,0.91,16.43,1.39,Aéreo Urgente,24-Sep-16,23-Sep-16
8899,89138,Low,CUS_0x2366,Home Office,97fd9e6d53194da6b266d515d36d4e85,Caja pequeña,-25.83,17,"2,215.11",87.56,132.96,8.99,Aéreo Regular,26-Sep-16,23-Sep-16
2309,89559,Not Specified,CUS_0x3fdf,Cliente,6e4e71995a406f6e4e3648ddd1b97312,Caja jumbo,-546.09,18,"2,363.73",112.83,138.23,54.74,Camión de reparto,26-Sep-16,23-Sep-16
5257,13984,Critical,CUS_0x4881,Home Office,52bdf8e458e0be91e56d155fb662eeb2,Bolsa de papel,"-1,118.74",63,"4,466.61",251.68,74.63,37.58,Aéreo Regular,24-Sep-16,23-Sep-16
1622,91072,Not Specified,CUS_0x2438,Home Office,97001c29db37b9d284552cfcaa860db7,Paquete pequeño,-28.15,18,108,1.93,6,3.6,Aéreo Regular,25-Sep-16,23-Sep-16
9201,90377,Not Specified,CUS_0x13fb,Home Office,0b7568849c08a326e01e11b2492b0efd,Paquete pequeño,-40.79,16,129.24,5.34,8.78,2.38,Aéreo Regular,25-Sep-16,23-Sep-16
6314,90971,Medium,CUS_0x2d98,Home Office,44ac1187a5325b5fa4a722f536d5c9ad,Caja pequeña,-151.58,5,313.38,21.97,69.64,3.99,Aéreo Regular,25-Sep-16,23-Sep-16
5265,88867,Critical,CUS_0xb736,Home Office,ea329c1470c2c49baa7f72bd616417f4,Bolsa de papel,-773.85,16,"1,134.38",51.8,74.63,37.58,Aéreo Regular,24-Sep-16,23-Sep-16
3324,89987,Medium,CUS_0x7d87,Home Office,cd80ad6cd54a1ddeb011bfe3b72c5af3,Caja pequeña,-151.27,24,177.41,5.1,7.7,7.72,Aéreo Regular,25-Sep-16,23-Sep-16
8301,86350,Not Specified,CUS_0x9d2e,Corporativo,d97ebcffed12b74158e30153b93cdd0c,Caja pequeña,48.77,19,73.17,2.57,3.89,0.5,Aéreo Regular,27-Sep-16,24-Sep-16
8300,86350,Not Specified,CUS_0x8c47,Corporativo,b1de323e919cef1570cf04adae9a8217,Caja pequeña,77,18,115.93,5.11,6.64,0.5,Aéreo Regular,26-Sep-16,24-Sep-16
5696,86631,Not Specified,CUS_0x9741,Corporativo,0669f7a12dcf80e3c145a01156228a0f,Caja pequeña,271.86,19,428.64,4.13,22.56,2.99,Aéreo Regular,26-Sep-16,24-Sep-16
769,90843,Not Specified,CUS_0x33ef,Negocio Pequeño,2a3139adc26e25d067aa745c821988c9,Caja grande,"3,171.44",22,"5,012.67",167.5,230.15,18.06,Aéreo Regular,26-Sep-16,24-Sep-16
8289,39972,Not Specified,CUS_0x3ff4,Corporativo,feae4ae4293d58995563451ccbed836b,Caja pequeña,104.82,74,476.62,22.53,6.64,0.5,Aéreo Regular,26-Sep-16,24-Sep-16
8290,39972,Not Specified,CUS_0xf3c,Corporativo,7869ef8b3420a04863a6ff2d7a554c78,Caja pequeña,60.61,76,292.68,11.19,3.89,0.5,Aéreo Regular,27-Sep-16,24-Sep-16
7226,90960,Not Specified,CUS_0x7cd3,Cliente,78e08ff8d2630d3185c05989344184d7,Caja pequeña,20.2,14,194.67,11.26,15.28,6.46,Aéreo Regular,27-Sep-16,24-Sep-16
8291,39972,Not Specified,CUS_0x965e,Corporativo,7419ef3385fc9ab2f685cc8ead16ca9b,Caja pequeña,-7.11,40,202.92,11.43,5.34,2.99,Aéreo Regular,28-Sep-16,25-Sep-16
8303,86350,Not Specified,CUS_0x6acb,Corporativo,37946d46817ec597400317756589bd33,Caja pequeña,-6.54,10,50.73,1.32,5.34,2.99,Aéreo Regular,28-Sep-16,24-Sep-16
4098,87788,Critical,CUS_0x2e9b,Corporativo,016c64494d8b27cf287f934f0a472346,Caja pequeña,-47.8,3,120.39,4.93,43.15,18.98,Aéreo Regular,28-Sep-16,25-Sep-16
1069,87810,Low,CUS_0x7caf,Negocio Pequeño,2fafd922c599feaad935f04f3aee1921,Paquete pequeño,582.49,19,873.16,20.62,46.42,1.99,Aéreo Urgente,4-Oct-16,26-Sep-16
1072,87810,Low,CUS_0x1968,Negocio Pequeño,e2e5062ad5781e4933ce1f741ba4580c,Caja grande,685.49,14,"1,283.43",75.06,100.74,18.13,Aéreo Urgente,2-Oct-16,26-Sep-16
5938,91536,Medium,CUS_0x6ea9,Home Office,2d1b50b9dc2230fd0613fbb4eb0b0593,Caja mediana,105.18,26,"1,054.25",52.66,43.6,8.66,Aéreo Urgente,28-Sep-16,26-Sep-16
1068,87810,Low,CUS_0x8eaa,Negocio Pequeño,bc34a087b084a9be69e4a09b0c397921,Caja pequeña,-15.29,3,16.91,0.86,6.06,5.01,Aéreo Regular,4-Oct-16,26-Sep-16
2274,91385,High,CUS_0x612d,Corporativo,b74ea4871ea1f9ae0701e52f237c4da8,Caja pequeña,212.94,8,365.04,19.76,50.7,7.23,Aéreo Regular,30-Sep-16,27-Sep-16
2232,90459,High,CUS_0x15f2,Corporativo,5a4c9a238efee5f176dba3bf99416ff0,Bolsa de papel,353.91,22,909.83,35.78,42.2,9.2,Aéreo Regular,30-Sep-16,27-Sep-16
3175,89127,Medium,CUS_0x5382,Home Office,263376479ce067418d09c9d772b5ff96,Bolsa de papel,-2.87,15,73.06,0.99,4.97,0.7,Aéreo Regular,29-Sep-16,27-Sep-16
2273,91385,High,CUS_0x6048,Corporativo,2d13e9f9a7c6922be5887ac74d4918e3,Caja jumbo,-169.57,14,954.35,54.27,74.91,26.74,Camión de reparto,30-Sep-16,27-Sep-16
6168,86618,Medium,CUS_0x8395,Negocio Pequeño,70bb1d8386029e6e300b76eb3d0770a9,Paquete pequeño,-30.33,8,38.28,2.18,5.09,5.72,Aéreo Regular,29-Sep-16,27-Sep-16
6346,91487,High,CUS_0x7ea0,Home Office,177fb2573eb07c5532b0f7dd673e0200,Caja pequeña,"1,581.56",20,"2,955.09",100.88,150.77,19.99,Aéreo Urgente,29-Sep-16,28-Sep-16
5212,90421,Critical,CUS_0x5933,Corporativo,df901c654ca3439bd1dad4a01c3e5d61,Bolsa de papel,868.36,19,"1,672.52",73.62,90.75,0.99,Aéreo Regular,2-Oct-16,28-Sep-16
5211,90421,Critical,CUS_0x4380,Corporativo,bee972d74ee53fa6bfa099a76b4ab138,Caja pequeña,-5.84,2,38.84,1.71,20.02,5.21,Aéreo Regular,30-Sep-16,28-Sep-16
9140,87803,Medium,CUS_0xb453,Home Office,f47770d5ec7be88210afd09f40268dbb,Caja pequeña,-156.94,15,609.68,30.1,43.24,7.47,Aéreo Regular,1-Oct-16,28-Sep-16
3041,91350,Not Specified,CUS_0x1140,Corporativo,6eeb53a82b29198f2e335d89fb11bf51,Caja pequeña,-75.27,15,138.45,0.75,9.23,8.29,Aéreo Regular,1-Oct-16,28-Sep-16
1802,88896,Low,CUS_0x3187,Corporativo,a0ff9b008103010015dfd89bbc613216,Caja pequeña,-15.26,4,26.81,0.93,6.84,5.19,Aéreo Regular,1-Oct-16,28-Sep-16
1800,88896,Low,CUS_0x83bd,Corporativo,a1402644f40316b04b9160c4ea032162,Caja pequeña,-363.76,26,254.62,14.53,10.53,12.52,Aéreo Regular,4-Oct-16,28-Sep-16
1801,88896,Low,CUS_0xb932,Corporativo,69009cef742598c69a90eb83f2c464c3,Caja pequeña,-210.67,22,135.43,9.56,6.84,9.54,Aéreo Regular,6-Oct-16,28-Sep-16
6907,91024,Critical,CUS_0xbfb4,Corporativo,70a59761a622e66919b05f1d5685bec6,Paquete pequeño,7.9,1,11.13,0.2,11.59,3.37,Aéreo Regular,1-Oct-16,30-Sep-16
3741,87097,Medium,CUS_0x5cac,Corporativo,c0282423ddbbe53d99117c8471e635bc,Caja pequeña,292.69,20,437.66,15,22.56,2.99,Aéreo Urgente,1-Oct-16,29-Sep-16
3758,39654,Medium,CUS_0x7c51,Corporativo,885662f98253b818a6b1645e8135dc66,Caja pequeña,318.85,82,"1,794.42",84.52,22.56,2.99,Aéreo Urgente,1-Oct-16,29-Sep-16
5192,88433,Low,CUS_0x524f,Cliente,c01b810f27bf8c1dbe73e3d4226b90e4,Caja pequeña,34.82,16,502.08,6.01,31.38,6.64,Aéreo Regular,5-Oct-16,29-Sep-16
222,87373,High,CUS_0x85a0,Corporativo,49686d43b6b961c7d2c96cd0ab2a94de,Barril Jumbo,43.34,5,"1,261.70",52.91,257.49,62.94,Camión de reparto,1-Oct-16,29-Sep-16
1595,91152,Low,CUS_0x6371,Home Office,0f187bff88550d884976c661743e041e,Bolsa de papel,0.9,21,38.5,1.34,1.93,1,Aéreo Regular,2-Oct-16,29-Sep-16
8423,91381,Not Specified,CUS_0xb66c,Cliente,d30e449dda50ae9449c92365d9107605,Bolsa de papel,0.27,14,29.7,1.32,2.21,0.7,Aéreo Regular,30-Sep-16,29-Sep-16
1584,55968,Low,CUS_0x760a,Home Office,653dbe42c717e753a498c21ca956ac33,Bolsa de papel,0.84,84,154.01,8.27,1.93,1,Aéreo Regular,2-Oct-16,29-Sep-16
8422,91381,Not Specified,CUS_0x580e,Cliente,160d6910ed194c4cfe4370019ac85620,Caja pequeña,-75.57,26,"1,827.07",130.92,78.08,4,Aéreo Regular,1-Oct-16,29-Sep-16
6751,91007,Low,CUS_0x4c61,Corporativo,da46a86ddfebbe3c05113f171e119fc3,Caja pequeña,-60.85,11,76.88,3.41,7.68,5.47,Aéreo Regular,2-Oct-16,29-Sep-16
6480,89192,Critical,CUS_0x7b8a,Negocio Pequeño,7136c59843dfd32738112d506a1becf9,Bolsa de papel,67.05,20,98.89,3.11,5.26,0.8,Aéreo Regular,2-Oct-16,30-Sep-16
789,86135,High,CUS_0x79bd,Cliente,159dbfa87a385ad373115f680f88a7fd,Caja pequeña,45.13,14,127.1,4.38,9.17,2.99,Aéreo Regular,3-Oct-16,30-Sep-16
788,86135,High,CUS_0x6c2c,Cliente,41cdb31b893fd1f7e88d2c1612c1533c,Barril Jumbo,442.32,26,"5,311.86",326.98,219.68,68.02,Camión de reparto,2-Oct-16,30-Sep-16
4434,86732,Medium,CUS_0x7500,Negocio Pequeño,51d9b42945287333463f49a6c44889fb,Caja pequeña,65.49,8,843.34,58.2,117.13,8.99,Aéreo Regular,4-Oct-16,30-Sep-16
7666,87566,Not Specified,CUS_0x73aa,Cliente,47117fe1872276304e08e40480ddf13c,Caja mediana,-26.98,9,118.17,3.03,13.13,6.27,Aéreo Regular,2-Oct-16,30-Sep-16
2830,90140,Critical,CUS_0x289b,Negocio Pequeño,3e1f0e2afd1013a106ce444a32063985,Caja jumbo,-206.1,5,303.73,11.26,61.36,36.61,Camión de reparto,1-Oct-16,30-Sep-16
5694,86632,High,CUS_0xc734,Corporativo,0e07f42ec4f6b17399432eb9a406ac6d,Caja pequeña,-96.77,11,122.28,6.03,11.58,6.5,Aéreo Regular,4-Oct-16,30-Sep-16
7677,87566,Not Specified,CUS_0xb0fd,Cliente,eb854d9877553caac68eb277298c2407,Caja pequeña,-26.79,5,24.72,1.36,5.26,5.49,Aéreo Regular,2-Oct-16,30-Sep-16
5695,86632,High,CUS_0xb95f,Corporativo,32118a50a1060c08f5e58de6675ac6ac,Paquete pequeño,-62.11,20,42.05,2.07,2.19,2.56,Aéreo Regular,3-Oct-16,30-Sep-16
8964,88338,Low,CUS_0x78a2,Negocio Pequeño,2132bfdbef54baaf1d323c9c82653694,Bolsa de papel,-35.92,22,45.54,2.56,2.3,5,Aéreo Regular,5-Oct-16,30-Sep-16
8892,91566,High,CUS_0x4d4d,Home Office,aae7318b827c1ab67ec3504f14cdc5f9,Caja pequeña,64.75,3,91.18,3.73,32.68,4,Aéreo Urgente,3-Oct-16,1-Oct-16
41,90039,Low,CUS_0x69eb,Negocio Pequeño,32de186cf4df08246851ab2d936e675d,Caja pequeña,147.61,17,222.66,6.82,13.23,0.5,Aéreo Regular,4-Oct-16,1-Oct-16
5443,86882,Critical,CUS_0x2306,Corporativo,415ab39d16ee1753cdb6201308210683,Caja grande,"2,751.79",17,"5,178.17",246.42,317.29,24.49,Aéreo Regular,4-Oct-16,1-Oct-16
2191,89896,Not Specified,CUS_0xc7c,Cliente,627d3704279d1ec89cca900b0bc2962d,Paquete pequeño,133.42,11,374.07,26.84,37.37,1.99,Aéreo Regular,4-Oct-16,1-Oct-16
57,18596,Low,CUS_0x44f4,Negocio Pequeño,1da09b94be5c2e1a48066a311ce3a3dd,Caja pequeña,215.82,67,877.55,33.04,13.23,0.5,Aéreo Regular,4-Oct-16,1-Oct-16
